geometry,name
POINT (28.7934509999825 41.0036550005541),24
POINT (28.7901409999823 41.002854000554),24
POINT (28.7854209999821 41.0017180005538),24
POINT (28.7803089999818 40.9998810005534),24
POINT (28.7712779999813 41.0116190005553),24
POINT (28.7785339999817 41.002914000554),24
POINT (28.7767389999816 40.9997720005535),24
POINT (28.782876999982 40.9923860005523),24
POINT (28.7903929999824 40.9929400005523),24
POINT (28.7667099999811 40.9989050005533),24
POINT (28.7699329999813 40.9917090005521),24
POINT (28.7719549999814 40.990901000552),24
POINT (28.7956779999825 41.0505310005616),24
POINT (28.8018719999829 41.0114230005554),24
POINT (28.7745359999811 41.0092680005547),24
POINT (29.1558639999924 40.9235340005417),25
POINT (28.8997169999866 41.0990240005696),32
POINT (28.9079669999868 41.1025420005701),32
POINT (28.9123150000114 41.1007159991147),32
POINT (28.8593889999853 41.0643730005639),15
POINT (28.8642319999854 41.0614870005635),15
POINT (28.8062099999831 41.0086120005549),24
POINT (28.787967999982 41.0583530005629),24
POINT (28.7901529999822 41.0562830005625),24
POINT (28.7899359999822 41.0546680005622),24
POINT (28.7876590000094 41.0520809991156),24
POINT (28.786440999982 41.0505990005616),24
POINT (28.7898679999822 41.0476640005611),24
POINT (28.7921419999823 41.0553460005624),24
POINT (28.7922999999823 41.0447580005607),24
POINT (28.7926599999823 41.0449680005607),24
POINT (28.7960089999825 41.04084400056),24
POINT (28.7960189999825 41.0437530005605),24
POINT (28.7956059999825 41.0455710005608),24
POINT (28.7980069999826 41.0475270005611),24
POINT (28.7950189999825 41.034319000559),24
POINT (29.0240100271221 40.9922570132624),21
POINT (29.0963109999915 40.9803030005507),2
POINT (28.8859569858553 41.032136043735),20
POINT (28.9995909999893 41.0908130005683),22
POINT (28.9836450032694 41.0517579683738),30
POINT (28.9838429999891 41.051849000562),30
POINT (28.9820830000116 41.0499279991157),30
POINT (28.9818700000116 41.0494239991158),30
POINT (28.9802900354031 41.0477620299853),30
POINT (28.9711789999888 41.045046000561),30
POINT (28.9729139999888 41.0479920005614),30
POINT (28.9766429999889 41.051689000562),30
POINT (29.0915739999913 41.0167830005565),34
POINT (29.1095129999916 41.0390960005601),34
POINT (28.9749019999888 41.0797980005665),22
POINT (28.9830259999891 41.0533900005622),30
POINT (28.9728129999888 41.0568830005628),30
POINT (28.9987028000116 41.0681971991154),30
POINT (28.9854979999891 41.0486940005616),30
POINT (28.9741639999889 41.0497560005617),30
POINT (28.9743459999889 41.0460950005611),30
POINT (28.9853199527576 41.0551790256967),30
POINT (28.9862919999892 41.0447090005609),30
POINT (29.0574079919444 41.0290910142067),35
POINT (29.0592869999907 41.032319000559),35
POINT (29.0593869999907 41.032363000559),35
POINT (29.0578319999907 41.0168000005565),35
POINT (29.078794999991 41.0592530005633),35
POINT (29.075869999991 41.0155580005563),35
POINT (29.071825999991 40.9968060005533),35
POINT (29.072919999991 40.9964920005533),35
POINT (29.0656509999907 41.0797640005666),10
POINT (29.075938999991 41.0361870005596),35
POINT (29.0779460000113 41.0274359991163),35
POINT (29.0782270000113 41.0280879991162),35
POINT (29.0683519999908 41.0718460005653),35
POINT (29.0834969999911 41.0349400005594),35
POINT (29.0637539999908 41.0401960005602),35
POINT (29.0256809999901 41.0338290005592),35
POINT (29.02921999999 41.0362720005596),35
POINT (29.0353149999901 41.0395580005601),35
POINT (29.0418899999904 41.0407430005603),35
POINT (29.0424049999904 41.0432720005607),35
POINT (29.0462009999904 41.044765000561),35
POINT (29.0272260000116 41.0924009991149),9
POINT (29.0271070000116 41.0921169991149),9
POINT (28.9125810000114 41.1008499991147),32
POINT (28.9094089999869 41.0992410005696),32
POINT (28.8950089999865 41.0928520005685),32
POINT (28.8951459999864 41.0931550005686),32
POINT (28.8399329999842 41.1335790005751),32
POINT (28.8379769999842 41.1305450005745),32
POINT (28.8276789999837 41.1356170005753),32
POINT (28.8616599999851 41.145336000577),32
POINT (28.8558519999848 41.1477060005774),32
POINT (28.8561729999848 41.1476690005774),32
POINT (28.882735999986 41.1035350005702),32
POINT (28.8856929999861 41.1028340005701),32
POINT (29.1613369999925 40.9245270005418),25
POINT (28.7833829999819 41.0238370005573),24
POINT (28.8868269806515 41.0366240016072),15
POINT (28.8981479991015 41.0211269847496),15
POINT (28.8718319999855 41.0744130005654),15
POINT (28.6522320000038 41.0844763991146),7
POINT (29.0258849999902 40.9911830005524),21
POINT (29.0236419853409 40.9952819712875),21
POINT (28.9073449999868 41.0939860005687),32
POINT (28.877763999986 41.0281800005582),20
POINT (28.877901999986 41.0283180005582),20
POINT (28.8979949999868 41.0182370005565),20
POINT (28.8717919999859 41.008223000555),20
POINT (28.8966139999867 41.0119340005555),20
POINT (28.8978279999868 41.0181250005565),20
POINT (28.8970059999867 41.0187390005566),20
POINT (28.8829209999863 41.0195250005568),20
POINT (28.876770999986 41.0309910005586),20
POINT (28.876524999986 41.0312200005586),20
POINT (28.8846869999863 41.0173390005564),20
POINT (28.8842879999863 41.0171780005564),20
POINT (28.8608849999855 41.0165960005563),20
POINT (28.8647019999856 41.0294550005584),20
POINT (28.7072649999772 41.0107690005551),3
POINT (28.8631399999853 41.1052620005705),32
POINT (29.0483439999905 41.019865000557),35
POINT (29.0525470250961 41.0193359922814),35
POINT (29.0587529999907 41.0157250005563),35
POINT (29.0586339567956 41.0156560388034),35
POINT (29.0569969999907 41.0157620005564),35
POINT (29.0605580288749 41.0138969735962),35
POINT (29.0634340143823 41.0092139999203),35
POINT (29.0635699999909 41.0092680005553),35
POINT (29.0660289999909 41.0078950005551),35
POINT (29.0782949999911 41.0162600005564),35
POINT (29.0363519999903 41.0244410005577),35
POINT (29.0375329999903 41.0243290005577),35
POINT (29.0398789999904 41.0319480005589),35
POINT (29.0624699999909 40.9992180005537),35
POINT (29.0722429999909 41.0518150005621),35
POINT (29.0726470000113 41.0346859991161),35
POINT (29.0447199999905 41.0208220005571),35
POINT (29.0625089999907 41.0594110005633),35
POINT (29.2834319999939 40.9451090005452),31
POINT (29.0809910357655 41.024708042182),35
POINT (29.0361499999902 41.0638070005641),9
POINT (29.0381479999902 41.0827130005671),9
POINT (29.0232249870821 41.0940680112176),9
POINT (29.0166569999897 41.0831380005671),9
POINT (29.0172280381546 41.0867200157263),9
POINT (29.0169809999897 41.0869260005677),9
POINT (29.0119529999896 41.0849130005674),9
POINT (29.0083209999896 41.0891270005681),9
POINT (29.0135489999896 41.0935270005688),9
POINT (29.0160779999897 41.0954040005691),9
POINT (29.0218219999898 41.0972030005694),9
POINT (29.0418389757861 41.0178499765387),35
POINT (29.0377619764994 41.0164549935616),35
POINT (29.0548869999906 41.0276680005582),35
POINT (29.0574239999907 41.0275140005582),35
POINT (29.0569959999907 41.0339100005592),35
POINT (29.0612379999908 41.0318280005589),35
POINT (29.072665999991 41.0239620005577),35
POINT (29.074899999991 41.0299580005586),35
POINT (29.0727320000113 41.0325539991161),35
POINT (29.0734080000113 41.0326479991162),35
POINT (28.9322310000115 41.0801369991151),17
POINT (28.9187020258633 40.9921920169129),36
POINT (28.9185689792601 40.9922890262813),36
POINT (28.9187110281605 40.9921210425139),36
POINT (28.9096730116804 41.0152510184027),36
POINT (28.9099420211072 41.0153929782414),36
POINT (28.9225530379424 41.0240439903844),36
POINT (28.9172259999867 41.0182730005562),36
POINT (28.9235519573558 41.0195039590612),18
POINT (28.9162069611562 41.0290229706967),36
POINT (28.9222499999875 41.0166340005563),18
POINT (28.9219019999875 41.0168270005564),36
POINT (28.9211410182769 41.0130079709016),36
POINT (28.9199729752371 41.000783044431),18
POINT (28.9165884776912 41.0002834089139),36
POINT (28.9127409999873 40.9994890005536),36
POINT (28.6732089999744 41.0578350005625),16
POINT (28.8017459999828 41.04057700056),24
POINT (28.8019279999828 41.0406520005601),24
POINT (28.7918989999825 40.9912400005521),24
POINT (29.1684689999925 40.9810910005509),2
POINT (29.1477559999922 40.9811000005508),2
POINT (29.0904509863969 40.9897100178639),2
POINT (28.9078999999869 41.0865490005675),19
POINT (28.9082619999872 40.9975560005533),36
POINT (28.8972039999868 40.9875510005517),36
POINT (28.8976289999869 40.9827000005509),36
POINT (28.9102349999872 41.0166870005563),36
POINT (28.8927059999867 40.9873620005517),36
POINT (28.9135829730524 41.0315270058442),36
POINT (28.8947799999867 40.9943550005528),36
POINT (28.8954489999868 40.9850010005513),36
POINT (28.904353999987 40.9953330005529),36
POINT (28.9024929919853 40.9952119696107),36
POINT (28.8974220179074 40.9857700329796),36
POINT (28.9012740494742 40.9855789576695),36
POINT (28.9054709999871 40.9887930005519),36
POINT (28.9051151540378 40.9909924086445),36
POINT (28.8927659999867 40.9993230005535),36
POINT (28.8941339999863 40.9921330005522),36
POINT (28.9123369694899 40.9948770366071),36
POINT (29.1387769999922 40.9198560005411),25
POINT (29.1450589999923 40.9422660005447),25
POINT (28.7231409999785 40.9809090005503),3
POINT (28.7842779999819 41.046970000561),24
POINT (29.0742229999909 41.020364000557),35
POINT (29.075230999991 41.019522000557),35
POINT (29.075315999991 41.0226250005574),35
POINT (29.075016961826 41.0227910128548),35
POINT (29.0786319821536 41.023659978056),35
POINT (29.0806449999911 41.0225790005574),35
POINT (29.0646319999909 41.0100600005554),35
POINT (29.0156829999899 41.0233070005575),35
POINT (29.0159619999899 41.0231690005575),35
POINT (29.0142469999899 41.0200700005569),35
POINT (29.0145609999899 41.0171820005566),35
POINT (29.0262039999901 41.0160710005564),35
POINT (29.0288409999902 41.0156510005563),35
POINT (29.0352079999903 41.0206050005571),35
POINT (29.0350069999903 41.0207450005572),35
POINT (29.0083399999897 41.0246000005577),35
POINT (29.0089739999898 41.0186430005568),35
POINT (29.0112809999898 41.0133870005559),35
POINT (29.1242349529656 41.0214660401288),34
POINT (29.0376149838978 40.9915790361521),21
POINT (29.0525415668056 41.0276168317739),35
POINT (29.2724899999939 40.8733180005338),26
POINT (28.6535169913976 41.0635999592863),16
POINT (28.8004089800806 41.1029369912177),7
POINT (29.0937079716911 40.995553983969),2
POINT (29.0413699999904 41.0278290005582),35
POINT (28.9059960142273 41.0512089678445),8
POINT (28.7625319999804 41.1356720005753),7
POINT (29.1231550000111 41.1243329991143),10
POINT (28.935423999988 41.0049520005545),18
POINT (29.0159959999899 41.0272590005581),35
POINT (29.0459399999905 41.0213290005572),35
POINT (29.0704200466652 41.0373229851632),35
POINT (29.3647649548752 41.1943530064996),29
POINT (29.6630789999971 41.0673810005648),29
POINT (29.766735999998 41.0970010005696),29
POINT (28.8302889999844 40.9623370005476),6
POINT (28.8593309999855 40.9818050005507),6
POINT (28.8695689999859 40.9808970005505),6
POINT (29.0840329999912 41.0060010005548),2
POINT (28.7529269999793 41.0438590005599),24
POINT (28.9452179999882 41.0088460005551),18
POINT (28.9290849999877 41.0175400005565),18
POINT (28.9551339999885 41.0094490005552),18
POINT (29.0256229999901 41.013851000556),35
POINT (29.0659979999909 41.0081170005551),35
POINT (29.1525909844725 40.9420020298899),25
POINT (28.9137521599966 41.0821688456617),19
POINT (29.1609739882965 40.9239819644335),25
POINT (29.1390570003694 40.9938019861685),2
POINT (29.0776379999911 40.9956290005531),2
POINT (28.7758749999816 40.9962650005529),24
POINT (28.8779439979665 41.0564450088745),15
POINT (28.7757879999816 40.997448000553),24
POINT (29.0692940241248 40.9664979603838),21
POINT (29.0578030476308 40.997626985039),21
POINT (29.0576819629526 40.997702998546),21
POINT (29.1310990033095 40.9178319939001),25
POINT (29.161950019808 40.9184669739398),25
POINT (29.1548989999924 40.9594610005474),25
POINT (29.0906509999914 40.9808900005508),21
POINT (28.674740990014 40.9842580359142),11
POINT (28.6747439999749 40.9818930005503),11
POINT (28.6755690310871 40.9806440423888),11
POINT (28.6587800000042 41.0093299991163),16
POINT (28.6562009819032 41.0661380127904),16
POINT (28.6895920319633 41.0173969890631),16
POINT (28.6720169999746 40.9850640005508),11
POINT (28.6092069999687 40.987710000551),11
POINT (28.62249199997 40.9885130005513),11
POINT (28.8568609999849 41.1465860005772),32
POINT (28.8530089999847 41.1482150005774),32
POINT (28.7715589999814 41.0013690005537),24
POINT (28.6572940116454 40.984300492922),11
POINT (28.7985739999827 41.0329090005588),24
POINT (28.805953999983 41.0292690005582),24
POINT (28.7816259999818 41.0203850005568),24
POINT (28.9168330442076 41.0442400187084),8
POINT (28.9048639562433 41.0452240178294),8
POINT (28.8515669999852 40.9927710005525),5
POINT (29.0376365085678 40.9916473827285),21
POINT (29.1218489999919 40.9536130005465),25
POINT (29.1000690000111 40.9483749991179),25
POINT (28.9657280000115 41.0198519991164),18
POINT (28.8831369999861 41.0748060005656),8
POINT (28.8628989999856 41.0025000005541),5
POINT (28.8307799999843 41.0080250005549),5
POINT (28.8306509999843 41.0033280005541),5
POINT (28.8307929999843 40.9980060005532),5
POINT (28.8190699999837 41.0218580005571),4
POINT (28.8144490318958 41.0239869830082),5
POINT (28.8127639999834 41.0225990005571),5
POINT (28.8131709999834 41.0183470005565),5
POINT (28.8189699999837 41.0157020005561),5
POINT (28.8189879999837 41.015583000556),5
POINT (28.9965959999893 41.0708580005651),30
POINT (29.0097439999896 41.0686930005648),30
POINT (29.1312029999916 41.1390090005762),10
POINT (29.1325789999917 41.1368740005759),10
POINT (29.1323379992708 41.1367720391658),10
POINT (29.1330249838621 41.1407759868719),10
POINT (29.1364580492489 41.1395949643509),10
POINT (29.1408149999918 41.1393250005762),10
POINT (29.1477679999919 41.1311360005749),10
POINT (29.1482510000109 41.1264489991142),10
POINT (29.1591649926978 41.1274369822671),10
POINT (29.1647059999921 41.1339850005754),10
POINT (29.1724639999922 41.1407270005765),10
POINT (29.1748529999922 41.1424880005768),10
POINT (29.1820070088703 41.146939986617),10
POINT (29.1896569610982 41.1525950094031),10
POINT (29.1897569999924 41.1525060005784),10
POINT (29.1685450267792 41.144823004193),10
POINT (29.1595230317229 41.1446100091904),10
POINT (29.0862539999909 41.1401900005764),10
POINT (29.0844109999909 41.1433480005769),10
POINT (29.0314570133684 41.1684239683375),28
POINT (29.0394499668846 41.1365280018873),28
POINT (29.0392500338088 41.1362249931091),28
POINT (29.2484580000098 40.9834519991172),27
POINT (29.2422130000099 41.0077729991167),27
POINT (29.0839220000113 41.1529029991137),10
POINT (29.0868869901572 41.1583229987882),10
POINT (29.093687999991 41.1657200005805),10
POINT (29.0791019999907 41.1666790005807),10
POINT (29.0890929999909 41.1736150005818),10
POINT (29.091011999991 41.1506680005781),10
POINT (29.093988999991 41.1546540005787),10
POINT (29.094587999991 41.1546170005787),10
POINT (29.097113999991 41.1581210005792),10
POINT (29.1528790119416 41.2023250174673),10
POINT (29.152992972629 41.2022810060608),10
POINT (29.1349779999915 41.2013300005863),10
POINT (29.1055059999912 41.1639990005802),10
POINT (29.1570170000108 41.2150039991123),10
POINT (29.1012909999911 41.1639320005803),10
POINT (29.0996340170425 41.1614619739668),10
POINT (29.137102984211 41.0961959811598),10
POINT (28.9708849551344 41.1155359688644),28
POINT (28.9611910423685 41.1252100408436),28
POINT (28.9610009711748 41.1250790003906),28
POINT (28.8905029999863 41.0982050005694),32
POINT (28.9054669999868 41.0753540005657),19
POINT (28.9073109999869 41.0698420005648),19
POINT (28.910574999987 41.0843900005672),19
POINT (28.910937999987 41.0846100005672),19
POINT (28.9017530352474 41.0873549869971),19
POINT (28.9031349999867 41.0863390005675),19
POINT (28.8973349769017 41.0887850049755),19
POINT (28.8986079999866 41.0888350005679),19
POINT (28.8965819999865 41.0878770005678),19
POINT (28.9024929999868 41.070477000565),19
POINT (28.6260329999703 41.0028500005536),11
POINT (28.6256539999703 41.005355000554),11
POINT (28.6766190371647 40.9908247164946),11
POINT (28.9136249999874 40.9900590005521),36
POINT (28.9156549858512 40.9992750361565),36
POINT (28.9158439999874 40.9993320005535),36
POINT (28.903538999987 41.0115350005555),36
POINT (28.7557989845948 41.0477000045518),24
POINT (28.7786769999816 41.0331440005588),24
POINT (28.7242609999785 40.9859520005511),3
POINT (28.8641139999856 41.0185400005566),20
